iteratie, x pos,y pos,deltavx,deltavy, lichtcoefficient
960,12.379801129147282,1.8606919867395593,-0.0018705813382798684,-4.1480955404900224E-4,0.3332595714594046
970,12.498521349187268,1.8727582575860469,-0.0018647056583277332,-4.44320771241264E-4,0.3332595714594046
980,12.617055157037996,1.884779803152946,-0.0018588576205333012,-4.736931528049162E-4,0.3332595714594046
990,12.735403137229211,1.8967536875784945,-0.0018530370517711556,-5.029275682804819E-4,0.3332595714594046
1000,12.853565871545456,1.9086769887889372,-0.0018472437802691765,-5.32024880411397E-4,0.3332595714594046
1010,12.971543939043256,1.920546798412319,-0.0018414776355958722,-5.609859452076567E-4,0.3332595714594046
1020,13.089337916068134,1.9323602216929494,-0.0018357384486478352,-5.89811612008818E-4,0.3332595714594046
1030,13.20694837627152,1.9441143774065357,-0.0018300260516373474,-6.185027235462428E-4,0.3332595714594046
1040,13.324375890627504,1.9558063977759736,-0.001824340278080112,-6.470601160047291E-4,0.3332595714594046
1050,13.441621027449479,1.967433428387795,-0.001818680962783124,-6.754846190834236E-4,0.3332595714594046
1060,13.558684352406647,1.9789926281092602,-0.001813047941832668,-7.037770560561114E-4,0.3332595714594046
1070,13.675566428540398,1.9904811690060955,-0.0018074410525824483,-7.319382438308235E-4,0.3332595714594046
1080,13.792267816280559,2.001896236260864,-0.0018018601336418458,-7.599689930088242E-4,0.3332595714594046
1090,13.908789073461522,2.013235028091969,-0.0017963050248643077,-7.878701079429344E-4,0.3332595714594046
1100,14.025130755338253,2.02449475567328,-0.0017907755673358468,-8.156423867952701E-4,0.3332595714594046
1110,14.14129341460216,2.0356726430543763,-0.0017852716033636886,-8.432866215942933E-4,0.3332595714594046
1120,14.257277601396856,2.046765927081408,-0.001779792976465014,-8.70803598291328E-4,0.3332595714594046
1130,14.373083863333799,2.057771857318557,-0.0017743395313558432,-8.981940968164111E-4,0.3332595714594046
1140,14.4887127455078,2.0686876959701053,-0.0017689111139400286,-9.254588911335589E-4,0.3332595714594046
1150,14.604164790512431,2.0795107178030974,-0.001763507571298367,-9.525987492954666E-4,0.3332595714594046
